MaxEStateIndex,MinEStateIndex,MinAbsEStateIndex,qed,FpDensityMorgan1,BCUT2D_MWHI,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,Ipc,Kappa3,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA6,PEOE_VSA8,PEOE_VSA9,SMR_VSA2,SMR_VSA4,SMR_VSA7,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA8,TPSA,EState_VSA10,EState_VSA11,EState_VSA4,EState_VSA5,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState3,VSA_EState4,VSA_EState6,VSA_EState7,VSA_EState9,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticRings,NumSaturatedHeterocycles,RingCount,fr_Al_OH,fr_Ar_COO,fr_Ar_OH,fr_HOCCN,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_SH,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_barbitur,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_halogen,fr_hdrzine,fr_ketone,fr_lactam,fr_lactone,fr_nitro,fr_nitro_arom_nonortho,fr_oxazole,fr_oxime,fr_piperzine,fr_priamide,fr_pyridine,fr_sulfone,fr_thiazole,fr_unbrch_alkane
0.8222673285939376,0.2785415525709537,-0.26728022608824253,-0.18765592187951338,-0.5829599127173488,0.786902979743053,-0.20611687798027764,0.1538673843598976,0.24704024362088312,-0.06972641143137759,0.2723811198060239,-0.0447210994437359,0.11397464767379738,-0.8166969376186105,-0.6048375189561981,-0.598919466489212,2.971246868092462,-0.724107823118559,0.3671727075038517,-0.6808241710234648,0.24328758381974097,1.5446568924678712,-0.4631388591290951,-0.17107672366763646,-0.661482964847437,2.1373805755394453,-0.5526974897114362,0.5804884365894715,1.517041381536025,-0.48598501435633856,0.5706407466918507,-0.470564856938913,-0.1824721000388562,0.2796951498357255,-0.17432522542460296,-0.41516250825226114,-0.8879819555420615,0.135965503143254,-0.6693819636820565,1.2342902085961867,0.019416083343366464,0.5569311857444769,1.5670160423958006,-0.27952763408311915,-0.2007199477850985,-0.4961710494276879,0.3131650612769237,-0.21847234113774308,2.3480038562224785,1.4823887279300278,-0.6029018026416625,0.8307364165325328,0.1910961763454376,-0.19300073488881272,-0.3020213796046283,-0.12572863122666222,-0.16838614739683516,0.5802120784887471,-0.42172360117664326,-0.06080179003104816,-0.39379358633770906,-0.0790844061364447,-0.05263157894736842,-0.24770448721278676,-0.33058663384025483,-0.08339126405519481,-0.09141414530040078,-0.3870195475377013,-0.5644241006393611,-0.12982269672237462,0.5430345400753877,-0.09141414530040078,-0.37559927281234184,-0.2005738892714385,-0.15032920560056576,-0.14042189949988187,-0.08339126405519481,-0.07453559924999299,-0.12420857452678039,-0.2389097280088128,-0.18573323905267403,-0.2918372027184127,-0.08339126405519481,-0.15350138996137916,-0.19726594555795116
0.48927426266388785,0.6060197186592604,-0.518543783602425,1.3245433532708704,0.3765803174420253,-0.5560030122847057,0.36739369761145774,-0.4260837226631566,-0.2703884950514327,-0.2934976318736356,-0.01019715494470548,-0.044722239409690216,-0.7008343641517082,-0.2689587213300801,-0.6048375189561981,-0.598919466489212,-0.4551961086037159,0.3934502060906403,-0.9954795512217831,0.1882576179260347,-0.3143400996670805,1.7160874182248695,-0.5038947706822405,-0.17107672366763646,-0.661482964847437,-0.09512283774364357,-0.5526974897114362,-0.9636926054197672,-0.6309001734235812,-0.48598501435633856,-0.5351670566814314,1.35179716605549,-0.6203082215590846,-0.6640855581379054,-0.17432522542460296,0.3271658858192139,0.019594960364476763,-0.5051806314817023,-0.30615411890925326,-0.47082102115150687,-0.7662999806994302,-0.22947466009327344,0.285244416702822,0.8739833729729589,0.661182161568111,-0.4961710494276879,1.392838891584032,0.44892839719021466,0.02089257366933079,0.5579706064646186,1.9497350693616338,0.8307364165325328,-0.4615152938153964,-0.19300073488881272,-0.3020213796046283,-0.12572863122666222,-0.16838614739683516,0.5802120784887471,-0.42172360117664326,-0.06080179003104816,-0.39379358633770906,-0.0790844061364447,-0.05263157894736842,-0.24770448721278676,-0.33058663384025483,-0.08339126405519481,-0.09141414530040078,1.658251637990005,0.1487400335018212,-0.12982269672237462,-0.4781524911313153,-0.09141414530040078,-0.37559927281234184,-0.2005738892714385,-0.15032920560056576,-0.14042189949988187,-0.08339126405519481,-0.07453559924999299,-0.12420857452678039,-0.2389097280088128,-0.18573323905267403,-0.2918372027184127,-0.08339126405519481,-0.15350138996137916,-0.19726594555795116
0.8800372011523732,-1.3802394428403548,-0.36961377967658887,-0.8907609923835625,-0.079201291883677,-0.5714947538917644,1.8650539665662924,-1.4924371793505216,-1.8897750577498542,-0.05511611186210657,-0.5716742671636698,-0.04472166217788785,-0.5578325186280159,-0.3007656306550337,4.385243337720143,0.658477071724166,-0.4551961086037159,-0.724107823118559,3.1074511560524365,-0.6808241710234648,-0.27312849744418155,-0.8710288931786045,1.3043676150688452,-0.17107672366763646,2.320669418554868,-0.3553491452264454,0.3624874443007817,-0.09708968447300965,-0.6309001734235812,0.6888182632228748,-0.5351670566814314,-0.470564856938913,1.7205210961695905,2.6242772893551383,-0.17432522542460296,-1.0697856810264765,1.3119735061619537,-0.4120730843127352,-0.6693819636820565,-0.47082102115150687,1.1787302213082058,0.006317971868613562,-0.5757382057044461,-0.7327714823550262,0.9361848543798346,1.9147540498048359,-0.7665087690301847,1.1163291355181724,0.02089257366933079,-0.3664475150007907,-0.6029018026416625,0.8307364165325328,0.8437076465062716,-0.19300073488881272,2.0241858420310197,-0.12572863122666222,-0.16838614739683516,-0.7004999484193412,1.1281641513710206,-0.06080179003104816,2.2460819368891554,-0.0790844061364447,-0.05263157894736842,-0.24770448721278676,-0.33058663384025483,-0.08339126405519481,-0.09141414530040078,-0.3870195475377013,-0.5644241006393611,-0.12982269672237462,-0.4781524911313153,-0.09141414530040078,6.422747565091046,-0.2005738892714385,-0.15032920560056576,-0.14042189949988187,-0.08339126405519481,-0.07453559924999299,-0.12420857452678039,-0.2389097280088128,4.986223109952557,-0.2918372027184127,-0.08339126405519481,-0.15350138996137916,-0.19726594555795116
-2.4561934763008484,1.4806174859698606,2.8170842225616517,0.6341258152135457,0.3470560026678926,3.9346277397088674,-0.8240950056359104,-0.04743333103448407,-0.027307322385642707,2.2647572765818316,-2.5898994012164778,-0.04472224840132646,-0.3461185614644805,-0.22940451624931593,-0.6048375189561981,-0.598919466489212,-0.4551961086037159,-0.724107823118559,-0.9954795512217831,-0.6808241710234648,0.4513717993634109,-0.5759510642269158,0.6329149134587424,-0.17107672366763646,-0.661482964847437,-0.1620897878595616,-0.5526974897114362,-0.9636926054197672,-0.6309001734235812,-0.48598501435633856,0.9832837271625939,-0.470564856938913,-1.4367258023288072,-1.121106281710057,-0.17432522542460296,-0.035949553595296564,-0.1786804311077704,-0.9476321659272812,-0.5283153276708371,0.5218976603476081,-0.8233546271861972,-0.2902708801887281,0.20105065537073608,-0.4022949098952797,1.5662576242418451,-0.4961710494276879,-0.7665087690301847,-0.8858730794657008,0.02089257366933079,-0.3664475150007907,-0.6029018026416625,-1.122033601550434,-0.4615152938153964,-0.19300073488881272,-0.3020213796046283,-0.12572863122666222,-0.16838614739683516,-0.7004999484193412,-0.42172360117664326,-0.06080179003104816,-0.39379358633770906,-0.0790844061364447,-0.05263157894736842,-0.24770448721278676,-0.33058663384025483,-0.08339126405519481,-0.09141414530040078,-0.3870195475377013,-0.5644241006393611,-0.12982269672237462,0.5430345400753877,-0.09141414530040078,-0.37559927281234184,-0.2005738892714385,-0.15032920560056576,-0.14042189949988187,-0.08339126405519481,-0.07453559924999299,-0.12420857452678039,-0.2389097280088128,-0.18573323905267403,-0.2918372027184127,-0.08339126405519481,-0.15350138996137916,-0.19726594555795116
0.5599894047163879,0.3820312192943002,-0.5759871596296288,1.428614249580855,0.18467227141014925,-0.576583885082168,-0.3452541473069586,0.09410822793041171,0.07821238650146313,-0.46106907778815565,-0.39226783201434806,-0.04472224347494661,-0.07039830204150664,-0.8166969376186105,-0.6048375189561981,0.658477071724166,-0.4551961086037159,-0.724107823118559,0.3940932063631409,-0.6808241710234648,0.268849581095792,0.5308441051821299,0.021004020325713305,-0.17107672366763646,-0.661482964847437,1.0685343763077482,-0.5526974897114362,-0.9636926054197672,-0.6309001734235812,-0.48598501435633856,-0.5351670566814314,-0.470564856938913,-0.4744228828378237,-0.1773255737364259,-0.17432522542460296,-0.41516250825226114,-0.8879819555420615,-0.9476321659272812,-0.6693819636820565,-0.47082102115150687,-0.2423255937770541,-0.168005948045322,0.8861675592467393,0.2984367511262424,-0.2007199477850985,-0.4961710494276879,-0.7665087690301847,-0.8858730794657008,0.02089257366933079,0.5579706064646186,-0.6029018026416625,-0.4711102621894451,0.1910961763454376,-0.19300073488881272,-0.3020213796046283,-0.12572863122666222,0.5404020544363548,-0.7004999484193412,-0.42172360117664326,-0.06080179003104816,2.2460819368891554,-0.0790844061364447,-0.05263157894736842,-0.24770448721278676,-0.33058663384025483,-0.08339126405519481,-0.09141414530040078,-0.3870195475377013,-0.5644241006393611,-0.12982269672237462,-0.4781524911313153,-0.09141414530040078,-0.37559927281234184,-0.2005738892714385,-0.15032920560056576,-0.14042189949988187,-0.08339126405519481,-0.07453559924999299,-0.12420857452678039,-0.2389097280088128,-0.18573323905267403,2.8617468982984646,-0.08339126405519481,-0.15350138996137916,-0.19726594555795116
1.9278391474738392,-0.9465812486537942,-0.6840722935714768,-0.2518951242284249,0.2508474596970044,-0.3714004050626108,2.0601086217262927,-1.8574059392923778,-1.566786685014008,-0.31387494956810175,-0.6557275208545631,-0.0447220948799751,-0.6867492284961034,0.3299843791672384,2.683722865121245,-0.598919466489212,-0.4551961086037159,-0.724107823118559,0.3671727075038517,0.9108330077090869,-0.5642593408152832,-0.09504986002144145,-0.0028875024322971153,-0.17107672366763646,1.6371797890145854,-0.5699402235886735,-0.5526974897114362,-0.9636926054197672,1.027217364046722,-0.48598501435633856,-0.5351670566814314,-0.470564856938913,0.6355664289388804,1.7399751030401631,7.47485436290343,-0.35485115412143803,0.52010136774075,-0.9476321659272812,1.3359749600373187,-0.47082102115150687,1.7174289464794315,-2.5516641006063807,-1.0106966842608887,-0.8540985032283799,-0.2007199477850985,2.7183957495490105,-0.7665087690301847,1.78372987384613,-1.1426630676072431,-1.2908656364662,-0.6029018026416625,0.8307364165325328,2.1489305868279396,-0.19300073488881272,-0.3020213796046283,-0.12572863122666222,-0.8771743492300251,-0.7004999484193412,-0.42172360117664326,-0.06080179003104816,-0.39379358633770906,-0.0790844061364447,-0.05263157894736842,2.296097622603633,3.076455685025859,-0.08339126405519481,-0.09141414530040078,-0.3870195475377013,-0.5644241006393611,-0.12982269672237462,1.5642215712820904,-0.09141414530040078,3.023574146139352,-0.2005738892714385,-0.15032920560056576,-0.14042189949988187,-0.08339126405519481,-0.07453559924999299,-0.12420857452678039,-0.2389097280088128,-0.18573323905267403,-0.2918372027184127,-0.08339126405519481,-0.15350138996137916,-0.19726594555795116
-0.12916368529267783,0.21638521573836808,-0.4656759602654122,-1.0788360823411343,0.9670666129247198,-0.5686398303190655,0.5920137286333573,0.4452812089497452,0.8499409884485992,-0.606095834364168,-0.400508430119336,-0.04472220485263221,0.5902001292935409,-0.8166969376186105,-0.6048375189561981,-0.598919466489212,-0.4551961086037159,0.3934502060906403,-0.31415342185896566,-0.6808241710234648,0.28774329831920714,0.04908776874190402,-0.0028875024322971153,-0.17107672366763646,1.7391866592845824,-0.5699402235886735,1.3320859313988909,-0.9636926054197672,-0.6309001734235812,-0.48598501435633856,-0.5351670566814314,-0.470564856938913,-0.036226550604703305,0.3094344106650532,-0.17432522542460296,0.44122547055454403,-0.4941054924921466,-0.47065174585346303,-0.6693819636820565,-0.47082102115150687,0.955056251926498,-0.28489370532507785,-1.0106966842608887,1.723828263728627,-0.2007199477850985,1.1111123500606612,-0.7665087690301847,0.44892839719021466,-1.1426630676072431,-1.2908656364662,-0.6029018026416625,-0.4711102621894451,0.8437076465062716,-0.19300073488881272,-0.3020213796046283,-0.12572863122666222,-0.8771743492300251,-0.7004999484193412,-0.42172360117664326,-0.06080179003104816,-0.39379358633770906,-0.0790844061364447,-0.05263157894736842,-0.24770448721278676,1.372934525592802,-0.08339126405519481,-0.09141414530040078,-0.3870195475377013,-0.5644241006393611,-0.12982269672237462,-0.4781524911313153,-0.09141414530040078,-0.37559927281234184,-0.2005738892714385,-0.15032920560056576,-0.14042189949988187,-0.08339126405519481,-0.07453559924999299,-0.12420857452678039,-0.2389097280088128,-0.18573323905267403,-0.2918372027184127,-0.08339126405519481,-0.15350138996137916,0.47325304309912225
0.24296092267954467,0.10022333208340749,-0.43743702906221454,0.47421327740631447,2.0077987087129636,0.5474864227840139,0.14723233656481458,0.19258225872716056,-0.2656733667959831,1.1762325295151965,-0.43570539092763755,-0.04472224833797833,-0.678184104121955,-0.2745335460411042,-0.6048375189561981,0.658477071724166,-0.4551961086037159,0.3934502060906403,-0.31415342185896566,0.1882576179260347,-0.8563181782070538,0.010107240088709023,-0.9233902158258926,-0.17107672366763646,-0.06131555881443204,-1.49440468651691,-0.5526974897114362,-0.9636926054197672,-0.6309001734235812,-0.48598501435633856,0.6686158884217075,-0.470564856938913,-0.39913884384339543,-0.20706483456575392,-0.17432522542460296,-0.6920328931312214,-0.5416832088312655,-0.47065174585346303,-0.6693819636820565,0.6515078482932057,-0.28642372057923315,-0.6325592076675018,-1.099886234535268,-0.12684839958360947,-0.2007199477850985,-0.4961710494276879,0.3131650612769237,-0.21847234113774308,-1.1426630676072431,-1.2908656364662,0.6734166333599856,-1.122033601550434,-0.4615152938153964,-0.19300073488881272,-0.3020213796046283,-0.12572863122666222,-0.16838614739683516,-0.7004999484193412,-0.42172360117664326,-0.06080179003104816,-0.39379358633770906,9.463767267661217,-0.05263157894736842,-0.24770448721278676,-0.33058663384025483,-0.08339126405519481,-0.09141414530040078,-0.3870195475377013,-0.5644241006393611,-0.12982269672237462,-0.4781524911313153,-0.09141414530040078,-0.37559927281234184,-0.2005738892714385,-0.15032920560056576,-0.14042189949988187,-0.08339126405519481,-0.07453559924999299,-0.12420857452678039,-0.2389097280088128,-0.18573323905267403,-0.2918372027184127,-0.08339126405519481,-0.15350138996137916,-0.19726594555795116
0.45541250619926316,0.25759087529956964,-0.27512514119085946,0.4316320042342977,-0.4217571540505737,-0.5551691819961522,0.4594177019484338,-0.6876489103521726,-0.3400851660810008,-0.5777051791565387,-0.48987178050927177,-0.04472222340404433,0.30306636369477774,-0.3140877511218684,-0.6048375189561981,-0.598919466489212,-0.4551961086037159,0.3934502060906403,-0.31415342185896566,-0.6808241710234648,2.3924366682116442,0.5180261516265319,-0.9233902158258926,-0.17107672366763646,-0.06131555881443204,1.2940232978266804,-0.5526974897114362,-0.9636926054197672,-0.6309001734235812,-0.48598501435633856,-0.5351670566814314,-0.470564856938913,-0.9046945793873202,-0.6640855581379054,-0.17432522542460296,-0.35742991748900554,-0.49478771630317353,-0.5051806314817023,-0.28186575024217914,-0.47082102115150687,-0.8233546271861972,-0.2521354444313203,1.923980291395984,-0.19036750737676258,1.4111589586268256,-0.4961710494276879,-0.7665087690301847,-0.8858730794657008,1.1844482149459046,0.5579706064646186,-0.6029018026416625,-0.4711102621894451,-0.4615152938153964,-0.19300073488881272,-0.3020213796046283,-0.12572863122666222,-0.16838614739683516,-0.7004999484193412,-0.42172360117664326,-0.06080179003104816,-0.39379358633770906,-0.0790844061364447,-0.05263157894736842,-0.24770448721278676,-0.33058663384025483,-0.08339126405519481,-0.09141414530040078,1.658251637990005,0.1487400335018212,-0.12982269672237462,-0.4781524911313153,-0.09141414530040078,-0.37559927281234184,-0.2005738892714385,-0.15032920560056576,-0.14042189949988187,-0.08339126405519481,-0.07453559924999299,-0.12420857452678039,-0.2389097280088128,-0.18573323905267403,-0.2918372027184127,-0.08339126405519481,-0.15350138996137916,-0.19726594555795116
0.4814601980175273,0.3200178828012894,-0.5433680318484647,0.3810769228122098,0.6993347584956328,-0.551563273550312,1.410544968690491,-0.5543298297800857,-0.4946772931633206,-0.5059328740667727,-0.45642084978698694,-0.04472223056433568,-0.664558663075889,1.3575598395905637,-0.6048375189561981,-0.598919466489212,-0.4551961086037159,0.3934502060906403,0.3821466386011662,-0.6808241710234648,0.268849581095792,0.49087179636006845,-0.42521801196085685,-0.17107672366763646,-0.661482964847437,-0.10019069434511484,-0.5526974897114362,-0.9636926054197672,-0.6309001734235812,-0.48598501435633856,-0.5351670566814314,-0.470564856938913,-0.314669431670221,-0.1773255737364259,-0.17432522542460296,0.01303148115114114,-0.8879819555420615,-0.06272909703612345,0.04453785399426276,-0.47082102115150687,-0.24505367528145572,-0.4339502076946206,0.4354733259626635,0.058906532430153875,0.6352134196038763,-0.4961710494276879,2.4725127218911402,1.1163291355181724,0.02089257366933079,-0.3664475150007907,3.2260535053632813,0.8307364165325328,0.1910961763454376,-0.19300073488881272,-0.3020213796046283,-0.12572863122666222,-0.16838614739683516,-0.7004999484193412,-0.42172360117664326,-0.06080179003104816,2.2460819368891554,-0.0790844061364447,-0.05263157894736842,-0.24770448721278676,-0.33058663384025483,-0.08339126405519481,10.939226054281294,1.658251637990005,0.8619041676430035,-0.12982269672237462,-0.4781524911313153,-0.09141414530040078,-0.37559927281234184,-0.2005738892714385,-0.15032920560056576,-0.14042189949988187,-0.08339126405519481,-0.07453559924999299,-0.12420857452678039,-0.2389097280088128,-0.18573323905267403,-0.2918372027184127,-0.08339126405519481,-0.15350138996137916,-0.19726594555795116
